key,asset,hypothesis,start_idx,end_idx,depth,cum_pnl,entry_time,exit_time
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,294,296,3,-160.21,2024-10-04 06:00:00+00:00,2024-10-04 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,300,307,8,-596.16,2024-10-08 13:00:00+00:00,2024-10-10 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,310,314,5,-368.21,2024-10-13 23:00:00+00:00,2024-10-14 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,318,322,5,-404.14,2024-10-16 11:00:00+00:00,2024-10-17 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,325,332,8,-543.86,2024-10-21 08:00:00+00:00,2024-10-23 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,334,335,2,-156.57,2024-10-24 06:00:00+00:00,2024-10-24 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,337,338,2,-162.57,2024-10-25 20:00:00+00:00,2024-10-27 23:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,343,344,2,-199.5,2024-10-30 16:00:00+00:00,2024-10-31 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,351,355,5,-293.5,2024-11-05 08:00:00+00:00,2024-11-05 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,357,359,3,-604.43,2024-11-06 01:00:00+00:00,2024-11-06 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,363,373,11,-1098.15,2024-11-08 14:00:00+00:00,2024-11-12 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,375,380,6,-817.22,2024-11-13 13:00:00+00:00,2024-11-14 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,388,389,2,-162.14,2024-11-20 09:00:00+00:00,2024-11-20 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,393,397,5,-673.5,2024-11-21 16:00:00+00:00,2024-11-22 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,403,405,3,-306.64,2024-11-27 08:00:00+00:00,2024-11-27 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,413,417,5,-581.51,2024-12-05 06:00:00+00:00,2024-12-05 20:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,421,424,4,-363.64,2024-12-10 01:00:00+00:00,2024-12-10 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,430,431,2,-183.36,2024-12-12 11:00:00+00:00,2024-12-12 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,437,438,2,-283.36,2024-12-18 16:00:00+00:00,2024-12-18 20:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,440,442,3,-372.14,2024-12-19 10:00:00+00:00,2024-12-19 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,448,449,2,-197.0,2024-12-23 18:00:00+00:00,2024-12-26 05:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,457,458,2,-181.07,2024-12-31 13:00:00+00:00,2024-12-31 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,460,464,5,-646.21,2025-01-02 08:00:00+00:00,2025-01-02 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,466,467,2,-243.57,2025-01-06 09:00:00+00:00,2025-01-06 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,469,470,2,-332.07,2025-01-06 16:00:00+00:00,2025-01-07 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,473,476,4,-471.36,2025-01-07 22:00:00+00:00,2025-01-08 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,478,479,2,-205.43,2025-01-09 10:00:00+00:00,2025-01-09 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,482,483,2,-328.43,2025-01-10 16:00:00+00:00,2025-01-13 04:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,487,488,2,-236.79,2025-01-14 16:00:00+00:00,2025-01-15 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,494,497,4,-768.16,2025-01-21 10:00:00+00:00,2025-01-21 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,500,502,3,-421.5,2025-01-23 18:00:00+00:00,2025-01-24 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,506,508,3,-365.43,2025-01-27 00:00:00+00:00,2025-01-27 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,511,515,5,-565.85,2025-01-28 02:00:00+00:00,2025-01-29 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,519,520,2,-285.85,2025-01-31 04:00:00+00:00,2025-01-31 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,522,523,2,-458.36,2025-01-31 19:00:00+00:00,2025-02-03 00:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,526,532,7,-866.85,2025-02-04 14:00:00+00:00,2025-02-05 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,544,545,2,-395.78,2025-02-13 19:00:00+00:00,2025-02-13 21:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,553,556,4,-377.65,2025-02-20 10:00:00+00:00,2025-02-20 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,558,559,2,-232.36,2025-02-21 15:00:00+00:00,2025-02-24 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,562,564,3,-300.72,2025-02-25 13:00:00+00:00,2025-02-25 19:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,568,571,4,-500.07,2025-02-27 06:00:00+00:00,2025-02-27 22:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,575,579,5,-610.86,2025-03-03 12:00:00+00:00,2025-03-04 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,581,592,12,-1956.0,2025-03-04 16:00:00+00:00,2025-03-07 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,596,598,3,-389.57,2025-03-11 01:00:00+00:00,2025-03-11 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,602,604,3,-327.14,2025-03-13 12:00:00+00:00,2025-03-14 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,606,607,2,-171.5,2025-03-17 10:00:00+00:00,2025-03-17 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,612,613,2,-183.22,2025-03-19 08:00:00+00:00,2025-03-19 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,615,616,2,-204.79,2025-03-20 09:00:00+00:00,2025-03-20 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,618,619,2,-166.92,2025-03-21 01:00:00+00:00,2025-03-21 04:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,627,629,3,-289.93,2025-03-26 01:00:00+00:00,2025-03-26 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,632,633,2,-217.14,2025-03-28 14:00:00+00:00,2025-03-28 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,636,644,9,-1813.99,2025-04-02 10:00:00+00:00,2025-04-03 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,646,647,2,-517.43,2025-04-04 11:00:00+00:00,2025-04-07 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,650,651,2,-424.5,2025-04-09 01:00:00+00:00,2025-04-09 05:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,655,663,9,-2347.2,2025-04-10 08:00:00+00:00,2025-04-11 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,665,666,2,-767.0,2025-04-11 17:00:00+00:00,2025-04-14 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,672,677,6,-993.36,2025-04-16 09:00:00+00:00,2025-04-21 06:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,684,686,3,-669.14,2025-04-23 03:00:00+00:00,2025-04-23 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,691,692,2,-362.78,2025-04-28 16:00:00+00:00,2025-04-28 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,696,699,4,-497.36,2025-04-30 20:00:00+00:00,2025-05-01 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,704,706,3,-437.5,2025-05-06 08:00:00+00:00,2025-05-06 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,708,711,4,-723.57,2025-05-07 20:00:00+00:00,2025-05-08 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,714,715,2,-316.64,2025-05-11 23:00:00+00:00,2025-05-12 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,718,720,3,-346.86,2025-05-13 19:00:00+00:00,2025-05-14 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,728,729,2,-273.92,2025-05-19 07:00:00+00:00,2025-05-19 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,731,732,2,-239.93,2025-05-19 17:00:00+00:00,2025-05-20 06:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,735,739,5,-600.22,2025-05-20 15:00:00+00:00,2025-05-21 05:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,741,742,2,-250.0,2025-05-21 09:00:00+00:00,2025-05-21 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,744,750,7,-972.14,2025-05-23 03:00:00+00:00,2025-05-26 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,752,753,2,-163.43,2025-05-26 13:00:00+00:00,2025-05-26 23:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,755,762,8,-900.29,2025-05-27 08:00:00+00:00,2025-05-28 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,767,770,4,-500.22,2025-05-30 19:00:00+00:00,2025-06-02 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,781,786,6,-789.58,2025-06-11 13:00:00+00:00,2025-06-12 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,791,792,2,-274.07,2025-06-17 15:00:00+00:00,2025-06-17 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,797,799,3,-408.79,2025-06-22 23:00:00+00:00,2025-06-23 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,801,805,5,-704.79,2025-06-23 18:00:00+00:00,2025-06-24 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,807,812,6,-647.85,2025-06-25 15:00:00+00:00,2025-06-26 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,820,823,4,-466.71,2025-06-30 16:00:00+00:00,2025-07-01 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,828,830,3,-327.72,2025-07-07 03:00:00+00:00,2025-07-07 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,832,833,2,-219.78,2025-07-08 11:00:00+00:00,2025-07-08 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,840,841,2,-220.79,2025-07-11 01:00:00+00:00,2025-07-11 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,845,850,6,-708.15,2025-07-14 15:00:00+00:00,2025-07-15 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,854,855,2,-152.57,2025-07-18 09:00:00+00:00,2025-07-18 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,858,865,8,-915.13,2025-07-21 10:00:00+00:00,2025-07-23 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,868,869,2,-202.65,2025-07-25 09:00:00+00:00,2025-07-25 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,871,874,4,-641.64,2025-07-28 08:00:00+00:00,2025-07-29 05:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,876,880,5,-688.86,2025-07-29 09:00:00+00:00,2025-07-30 19:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,885,886,2,-519.5,2025-08-01 13:00:00+00:00,2025-08-01 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,888,893,6,-601.66,2025-08-05 23:00:00+00:00,2025-08-07 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,895,897,3,-379.35,2025-08-07 12:00:00+00:00,2025-08-07 20:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,902,905,4,-369.0,2025-08-12 16:00:00+00:00,2025-08-13 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,911,912,2,-169.78,2025-08-15 08:00:00+00:00,2025-08-15 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,916,917,2,-157.35,2025-08-19 16:00:00+00:00,2025-08-20 00:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,921,922,2,-185.72,2025-08-21 12:00:00+00:00,2025-08-21 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,932,935,4,-296.71,2025-08-27 04:00:00+00:00,2025-08-27 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,937,940,4,-359.28,2025-08-28 00:00:00+00:00,2025-08-28 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,945,946,2,-245.0,2025-09-02 08:00:00+00:00,2025-09-02 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,951,954,4,-433.58,2025-09-05 06:00:00+00:00,2025-09-05 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,956,959,4,-446.29,2025-09-08 07:00:00+00:00,2025-09-09 00:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,965,967,3,-180.28,2025-09-11 04:00:00+00:00,2025-09-11 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,969,982,14,-1390.56,2025-09-15 10:00:00+00:00,2025-09-19 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,984,985,2,-211.93,2025-09-19 14:00:00+00:00,2025-09-22 00:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,991,998,8,-688.71,2025-09-24 07:00:00+00:00,2025-09-25 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1003,1005,3,-249.28,2025-09-29 12:00:00+00:00,2025-09-30 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1007,1008,2,-180.5,2025-09-30 15:00:00+00:00,2025-10-01 06:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1015,1016,2,-205.15,2025-10-05 23:00:00+00:00,2025-10-06 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1018,1025,8,-661.93,2025-10-06 14:00:00+00:00,2025-10-08 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1027,1031,5,-641.65,2025-10-08 13:00:00+00:00,2025-10-09 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1036,1037,2,-164.86,2025-10-14 07:00:00+00:00,2025-10-14 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1039,1040,2,-187.36,2025-10-15 01:00:00+00:00,2025-10-15 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1042,1047,6,-601.0,2025-10-15 14:00:00+00:00,2025-10-17 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1050,1056,7,-504.21,2025-10-21 02:00:00+00:00,2025-10-22 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1058,1059,2,-132.28,2025-10-23 01:00:00+00:00,2025-10-23 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1061,1064,4,-322.64,2025-10-24 03:00:00+00:00,2025-10-28 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1072,1077,6,-573.0,2025-10-30 09:00:00+00:00,2025-11-03 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1079,1080,2,-154.49,2025-11-03 17:00:00+00:00,2025-11-03 19:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1082,1087,6,-497.14,2025-11-04 09:00:00+00:00,2025-11-05 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1089,1094,6,-469.51,2025-11-06 09:00:00+00:00,2025-11-07 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1096,1097,2,-194.22,2025-11-07 20:00:00+00:00,2025-11-10 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1100,1102,3,-252.64,2025-11-13 08:00:00+00:00,2025-11-13 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1108,1116,9,-780.85,2025-11-17 11:00:00+00:00,2025-11-19 20:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1123,1125,3,-229.21,2025-11-25 10:00:00+00:00,2025-11-25 15:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1127,1131,5,-495.36,2025-11-26 16:00:00+00:00,2025-12-01 11:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1134,1140,7,-441.86,2025-12-03 01:00:00+00:00,2025-12-03 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1142,1143,2,-119.64,2025-12-04 04:00:00+00:00,2025-12-04 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1153,1157,5,-448.5,2025-12-10 17:00:00+00:00,2025-12-11 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1159,1160,2,-181.07,2025-12-11 21:00:00+00:00,2025-12-15 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1162,1165,4,-284.58,2025-12-16 00:00:00+00:00,2025-12-16 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1171,1173,3,-219.35,2025-12-19 05:00:00+00:00,2025-12-19 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1175,1180,6,-412.21,2025-12-22 13:00:00+00:00,2025-12-23 09:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1182,1184,3,-233.21,2025-12-23 14:00:00+00:00,2025-12-24 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1188,1190,3,-181.94,2025-12-30 19:00:00+00:00,2025-12-31 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1193,1194,2,-165.86,2025-12-31 14:00:00+00:00,2025-12-31 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1196,1199,4,-390.06,2026-01-02 19:00:00+00:00,2026-01-05 05:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1203,1213,11,-766.5,2026-01-06 17:00:00+00:00,2026-01-09 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1217,1218,2,-184.28,2026-01-13 16:00:00+00:00,2026-01-13 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1221,1222,2,-106.43,2026-01-15 05:00:00+00:00,2026-01-15 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1228,1230,3,-477.36,2026-01-20 06:00:00+00:00,2026-01-20 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1232,1237,6,-595.79,2026-01-22 14:00:00+00:00,2026-01-23 20:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1239,1240,2,-352.58,2026-01-26 01:00:00+00:00,2026-01-26 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1242,1246,5,-615.93,2026-01-27 08:00:00+00:00,2026-01-27 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1253,1257,5,-469.85,2026-02-03 18:00:00+00:00,2026-02-05 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1263,1269,7,-687.86,2026-02-09 01:00:00+00:00,2026-02-10 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1271,1272,2,-228.43,2026-02-10 20:00:00+00:00,2026-02-11 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1278,1280,3,-261.57,2026-02-17 06:00:00+00:00,2026-02-17 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1282,1287,6,-554.22,2026-02-17 18:00:00+00:00,2026-02-19 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1289,1290,2,-215.22,2026-02-19 19:00:00+00:00,2026-02-20 02:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1301,1308,8,-1114.36,2026-03-02 00:00:00+00:00,2026-03-03 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1312,1313,2,-201.0,2026-03-05 05:00:00+00:00,2026-03-05 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1324,1331,8,-876.28,2026-03-11 10:00:00+00:00,2026-03-13 07:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1333,1335,3,-402.79,2026-03-13 13:00:00+00:00,2026-03-13 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1338,1339,2,-217.57,2026-03-17 09:00:00+00:00,2026-03-17 14:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1341,1342,2,-126.43,2026-03-18 08:00:00+00:00,2026-03-18 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1346,1347,2,-318.14,2026-03-19 14:00:00+00:00,2026-03-19 17:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1358,1360,3,-331.86,2026-03-26 14:00:00+00:00,2026-03-26 18:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1362,1364,3,-305.42,2026-03-27 14:00:00+00:00,2026-03-27 19:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1366,1371,6,-584.0,2026-03-30 07:00:00+00:00,2026-03-31 01:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1373,1378,6,-803.64,2026-03-31 14:00:00+00:00,2026-04-01 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1381,1383,3,-369.92,2026-04-02 04:00:00+00:00,2026-04-02 10:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1390,1392,3,-408.57,2026-04-07 20:00:00+00:00,2026-04-08 06:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1394,1395,2,-267.0,2026-04-08 18:00:00+00:00,2026-04-09 16:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1397,1399,3,-245.08,2026-04-10 02:00:00+00:00,2026-04-10 13:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1402,1407,6,-536.73,2026-04-13 15:00:00+00:00,2026-04-14 12:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1409,1410,2,-125.43,2026-04-15 03:00:00+00:00,2026-04-15 06:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1412,1414,3,-242.28,2026-04-15 14:00:00+00:00,2026-04-16 02:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1421,1422,2,-138.86,2026-04-20 09:00:00+00:00,2026-04-21 08:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1424,1431,8,-697.86,2026-04-21 15:00:00+00:00,2026-04-23 03:00:00+00:00
DXY_MR_EMA_Dist,DXY,MR_EMA_Dist,1440,1441,2,-175.28,2026-04-28 15:00:00+00:00,2026-04-29 14:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,3,5,3,-177.72,2024-05-14 15:00:00+00:00,2024-05-15 10:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,12,13,2,-108.07,2024-05-17 08:00:00+00:00,2024-05-17 10:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,21,24,4,-245.06,2024-05-24 11:00:00+00:00,2024-05-28 05:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,27,28,2,-170.01,2024-05-29 01:00:00+00:00,2024-05-29 15:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,30,31,2,-145.5,2024-05-30 12:00:00+00:00,2024-05-30 14:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,37,38,2,-87.07,2024-06-05 07:00:00+00:00,2024-06-05 09:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,42,46,5,-515.16,2024-06-07 02:00:00+00:00,2024-06-10 04:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,49,50,2,-123.5,2024-06-11 11:00:00+00:00,2024-06-11 13:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,56,61,6,-517.57,2024-06-13 15:00:00+00:00,2024-06-14 13:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,65,68,4,-261.21,2024-06-20 12:00:00+00:00,2024-06-24 12:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,70,71,2,-162.42,2024-06-24 16:00:00+00:00,2024-06-24 19:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,74,76,3,-164.64,2024-06-26 08:00:00+00:00,2024-06-26 12:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,87,97,11,-747.21,2024-07-02 22:00:00+00:00,2024-07-11 12:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,99,100,2,-288.14,2024-07-11 18:00:00+00:00,2024-07-12 00:00:00+00:00
DXY_MR_RSI_Exhaust,DXY,MR_RSI_Exhaust,105,107,3,-175.21,2024-07-16 03:00:00+00:00,2024-07-17 07:00:00+00:00
