asset,asset_name,category,hypothesis,group,description,test_pf,test_sharpe,test_max_dd,test_trades,test_wr,test_expectancy,oos_pf,oos_sharpe,oos_max_dd,oos_trades,oos_wr,oos_expectancy,oos_verdict,pf_degradation,robustness,rob_verdict,mc_prob_profit,mc_pnl_mean,mc_dd_95pct,dominant_regime,pct_trending,pct_mean_rev,pct_high_vol,pct_low_vol,regime_detail
NASDAQ,NASDAQ Futures,index,VOL_ATR_Expand,volatility,Enter in bias direction when ATR > 1.5x rolling mean,1.8880,0.2420,901.2000,52,0.4615,51.0200,1.0970,0.0410,1898.8000,70,0.4143,6.0800,PASS,-0.4192,0.8761,ROBUST,0.9620,2601.7000,1392.0000,HIGH_VOLATILITY,0.0000,0.0000,1.0000,0.0000,"{'test': {'HIGH_VOLATILITY': {'n_trades': 52, 'win_rate': 0.4615, 'profit_factor': np.float64(1.8883), 'expectancy_pips': 51.025, 'sharpe': 0.2416, 'max_drawdown_pips': 901.2, 'total_pnl_pips': 2653.3, 'avg_bars_held': 10.0, 'payoff_ratio': 2.203, 'recovery_factor': 2.9442, 'tp_count': 22, 'sl_count': 28, 'timeout_count': 2, 'pnl_std': 211.1531, 'pnl_mean': 51.025}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 70, 'win_rate': 0.4143, 'profit_factor': np.float64(1.0968), 'expectancy_pips': 6.0803, 'sharpe': 0.0409, 'max_drawdown_pips': 1898.83, 'total_pnl_pips': 425.62, 'avg_bars_held': 9.26, 'payoff_ratio': 1.5507, 'recovery_factor': 0.2241, 'tp_count': 24, 'sl_count': 41, 'timeout_count': 5, 'pnl_std': 148.6554, 'pnl_mean': 6.0803}}}"
GOLD,Gold Futures,commodity,TF_Momentum,trend_follow,Trend follow: 10-bar momentum > 0.5x ATR,1.2190,0.0810,2447.6000,376,0.4229,19.1400,1.0880,0.0330,6819.9000,480,0.4104,16.6000,OOS_PASS,-0.1068,0.8702,ROBUST,0.9320,7207.5000,5681.7000,TRENDING,0.5186,0.0426,0.4043,0.0346,"{'test': {'HIGH_VOLATILITY': {'n_trades': 152, 'win_rate': 0.3947, 'profit_factor': np.float64(0.9786), 'expectancy_pips': -2.2422, 'sharpe': -0.0089, 'max_drawdown_pips': 2213.86, 'total_pnl_pips': -340.82, 'avg_bars_held': 9.83, 'payoff_ratio': 1.5004, 'recovery_factor': -0.1539, 'tp_count': 60, 'sl_count': 91, 'timeout_count': 1, 'pnl_std': 251.5454, 'pnl_mean': -2.2422}, 'LOW_VOLATILITY': {'n_trades': 13, 'win_rate': 0.3846, 'profit_factor': np.float64(0.9928), 'expectancy_pips': -0.3392, 'sharpe': -0.0033, 'max_drawdown_pips': 336.19, 'total_pnl_pips': -4.41, 'avg_bars_held': 2.69, 'payoff_ratio': 1.5885, 'recovery_factor': -0.0131, 'tp_count': 5, 'sl_count': 8, 'timeout_count': 0, 'pnl_std': 102.9437, 'pnl_mean': -0.3392}, 'MEAN_REVERTING': {'n_trades': 16, 'win_rate': 0.5625, 'profit_factor': np.float64(2.7149), 'expectancy_pips': 103.4, 'sharpe': 0.407, 'max_drawdown_pips': 262.5, 'total_pnl_pips': 1654.4, 'avg_bars_held': 8.88, 'payoff_ratio': 2.1116, 'recovery_factor': 6.3025, 'tp_count': 9, 'sl_count': 7, 'timeout_count': 0, 'pnl_std': 254.0725, 'pnl_mean': 103.4}, 'TRENDING': {'n_trades': 195, 'win_rate': 0.4359, 'profit_factor': np.float64(1.3811), 'expectancy_pips': 30.1859, 'sharpe': 0.1324, 'max_drawdown_pips': 1614.72, 'total_pnl_pips': 5886.26, 'avg_bars_held': 10.96, 'payoff_ratio': 1.7873, 'recovery_factor': 3.6454, 'tp_count': 83, 'sl_count': 110, 'timeout_count': 2, 'pnl_std': 228.0349, 'pnl_mean': 30.1859}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 181, 'win_rate': 0.4033, 'profit_factor': np.float64(1.0451), 'expectancy_pips': 9.743, 'sharpe': 0.0168, 'max_drawdown_pips': 8022.68, 'total_pnl_pips': 1763.49, 'avg_bars_held': 9.93, 'payoff_ratio': 1.5462, 'recovery_factor': 0.2198, 'tp_count': 72, 'sl_count': 108, 'timeout_count': 1, 'pnl_std': 579.9291, 'pnl_mean': 9.743}, 'LOW_VOLATILITY': {'n_trades': 13, 'win_rate': 0.3846, 'profit_factor': np.float64(0.7469), 'expectancy_pips': -43.5454, 'sharpe': -0.1276, 'max_drawdown_pips': 937.29, 'total_pnl_pips': -566.09, 'avg_bars_held': 6.15, 'payoff_ratio': 1.195, 'recovery_factor': -0.604, 'tp_count': 5, 'sl_count': 8, 'timeout_count': 0, 'pnl_std': 341.2924, 'pnl_mean': -43.5454}, 'MEAN_REVERTING': {'n_trades': 11, 'win_rate': 0.3636, 'profit_factor': np.float64(0.77), 'expectancy_pips': -56.5627, 'sharpe': -0.1059, 'max_drawdown_pips': 2137.0, 'total_pnl_pips': -622.19, 'avg_bars_held': 8.73, 'payoff_ratio': 1.3476, 'recovery_factor': -0.2912, 'tp_count': 4, 'sl_count': 7, 'timeout_count': 0, 'pnl_std': 533.9422, 'pnl_mean': -56.5627}, 'TRENDING': {'n_trades': 275, 'win_rate': 0.4182, 'profit_factor': np.float64(1.1605), 'expectancy_pips': 26.8744, 'sharpe': 0.0606, 'max_drawdown_pips': 3457.77, 'total_pnl_pips': 7390.46, 'avg_bars_held': 9.52, 'payoff_ratio': 1.6146, 'recovery_factor': 2.1373, 'tp_count': 114, 'sl_count': 160, 'timeout_count': 1, 'pnl_std': 443.1952, 'pnl_mean': 26.8744}}}"
EURUSD,EUR/USD,forex,MR_RSI_Exhaust,mean_reversion,MR entry at RSI < 30 (buy) or RSI > 70 (sell),1.3720,0.1340,372.2000,403,0.4094,3.2700,1.0830,0.0360,291.7000,474,0.3523,0.6600,PASS,-0.2108,0.8278,ROBUST,0.9940,1309.7000,445.5000,TRENDING,0.5211,0.0968,0.2308,0.1514,"{'test': {'HIGH_VOLATILITY': {'n_trades': 93, 'win_rate': 0.5054, 'profit_factor': np.float64(1.9293), 'expectancy_pips': 8.5077, 'sharpe': 0.2892, 'max_drawdown_pips': 196.2, 'total_pnl_pips': 791.22, 'avg_bars_held': 5.6, 'payoff_ratio': 1.8883, 'recovery_factor': 4.0327, 'tp_count': 47, 'sl_count': 46, 'timeout_count': 0, 'pnl_std': 29.4161, 'pnl_mean': 8.5077}, 'LOW_VOLATILITY': {'n_trades': 61, 'win_rate': 0.4754, 'profit_factor': np.float64(1.669), 'expectancy_pips': 3.7033, 'sharpe': 0.2252, 'max_drawdown_pips': 89.7, 'total_pnl_pips': 225.9, 'avg_bars_held': 2.66, 'payoff_ratio': 1.8416, 'recovery_factor': 2.5184, 'tp_count': 29, 'sl_count': 32, 'timeout_count': 0, 'pnl_std': 16.4427, 'pnl_mean': 3.7033}, 'MEAN_REVERTING': {'n_trades': 39, 'win_rate': 0.2564, 'profit_factor': np.float64(0.8192), 'expectancy_pips': -1.7782, 'sharpe': -0.0868, 'max_drawdown_pips': 188.32, 'total_pnl_pips': -69.35, 'avg_bars_held': 5.44, 'payoff_ratio': 2.3757, 'recovery_factor': -0.3683, 'tp_count': 10, 'sl_count': 29, 'timeout_count': 0, 'pnl_std': 20.492, 'pnl_mean': -1.7782}, 'TRENDING': {'n_trades': 210, 'win_rate': 0.3762, 'profit_factor': np.float64(1.1888), 'expectancy_pips': 1.7707, 'sharpe': 0.0729, 'max_drawdown_pips': 259.08, 'total_pnl_pips': 371.85, 'avg_bars_held': 5.24, 'payoff_ratio': 1.9712, 'recovery_factor': 1.4353, 'tp_count': 79, 'sl_count': 131, 'timeout_count': 0, 'pnl_std': 24.2924, 'pnl_mean': 1.7707}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 97, 'win_rate': 0.3196, 'profit_factor': np.float64(1.0352), 'expectancy_pips': 0.3509, 'sharpe': 0.0152, 'max_drawdown_pips': 188.23, 'total_pnl_pips': 34.04, 'avg_bars_held': 6.7, 'payoff_ratio': 2.204, 'recovery_factor': 0.1808, 'tp_count': 31, 'sl_count': 65, 'timeout_count': 1, 'pnl_std': 23.0734, 'pnl_mean': 0.3509}, 'LOW_VOLATILITY': {'n_trades': 49, 'win_rate': 0.4082, 'profit_factor': np.float64(1.2844), 'expectancy_pips': 1.4543, 'sharpe': 0.1154, 'max_drawdown_pips': 82.97, 'total_pnl_pips': 71.26, 'avg_bars_held': 2.27, 'payoff_ratio': 1.8624, 'recovery_factor': 0.8589, 'tp_count': 20, 'sl_count': 29, 'timeout_count': 0, 'pnl_std': 12.6048, 'pnl_mean': 1.4543}, 'MEAN_REVERTING': {'n_trades': 66, 'win_rate': 0.3333, 'profit_factor': np.float64(1.0403), 'expectancy_pips': 0.3091, 'sharpe': 0.0177, 'max_drawdown_pips': 129.58, 'total_pnl_pips': 20.4, 'avg_bars_held': 4.18, 'payoff_ratio': 2.0807, 'recovery_factor': 0.1574, 'tp_count': 22, 'sl_count': 44, 'timeout_count': 0, 'pnl_std': 17.4386, 'pnl_mean': 0.3091}, 'TRENDING': {'n_trades': 262, 'win_rate': 0.3588, 'profit_factor': np.float64(1.0919), 'expectancy_pips': 0.7104, 'sharpe': 0.0398, 'max_drawdown_pips': 169.21, 'total_pnl_pips': 186.13, 'avg_bars_held': 5.03, 'payoff_ratio': 1.9516, 'recovery_factor': 1.1, 'tp_count': 92, 'sl_count': 168, 'timeout_count': 2, 'pnl_std': 17.8317, 'pnl_mean': 0.7104}}}"
IBOV,Ibovespa,index,MR_EMA_Dist,mean_reversion,MR entry when price > 1.5 ATR from EMA50,1.2290,0.0930,6750.5000,168,0.3869,76.9000,0.8410,-0.0740,23180.2000,249,0.2851,-75.2900,DEGRADED,-0.3156,0.7975,ROBUST,0.8740,12486.1000,14032.0000,TRENDING,0.5655,0.0536,0.3690,0.0119,"{'test': {'HIGH_VOLATILITY': {'n_trades': 62, 'win_rate': 0.4194, 'profit_factor': np.float64(1.428), 'expectancy_pips': 145.0319, 'sharpe': 0.1554, 'max_drawdown_pips': 4719.0, 'total_pnl_pips': 8991.98, 'avg_bars_held': 5.89, 'payoff_ratio': 1.9773, 'recovery_factor': 1.9055, 'tp_count': 26, 'sl_count': 36, 'timeout_count': 0, 'pnl_std': 933.1233, 'pnl_mean': 145.0319}, 'LOW_VOLATILITY': {'n_trades': 2, 'win_rate': 0.0, 'profit_factor': np.float64(0.0), 'expectancy_pips': -380.955, 'sharpe': -7.8753, 'max_drawdown_pips': 346.75, 'total_pnl_pips': -761.91, 'avg_bars_held': 1.0, 'payoff_ratio': 0.0, 'recovery_factor': -2.1973, 'tp_count': 0, 'sl_count': 2, 'timeout_count': 0, 'pnl_std': 48.3732, 'pnl_mean': -380.955}, 'MEAN_REVERTING': {'n_trades': 9, 'win_rate': 0.2222, 'profit_factor': np.float64(0.4315), 'expectancy_pips': -239.1689, 'sharpe': -0.3962, 'max_drawdown_pips': 1624.09, 'total_pnl_pips': -2152.52, 'avg_bars_held': 3.56, 'payoff_ratio': 1.5104, 'recovery_factor': -1.3254, 'tp_count': 2, 'sl_count': 7, 'timeout_count': 0, 'pnl_std': 603.6013, 'pnl_mean': -239.1689}, 'TRENDING': {'n_trades': 95, 'win_rate': 0.3895, 'profit_factor': np.float64(1.2221), 'expectancy_pips': 72.0156, 'sharpe': 0.0935, 'max_drawdown_pips': 7839.74, 'total_pnl_pips': 6841.48, 'avg_bars_held': 4.44, 'payoff_ratio': 1.9158, 'recovery_factor': 0.8727, 'tp_count': 37, 'sl_count': 58, 'timeout_count': 0, 'pnl_std': 770.3439, 'pnl_mean': 72.0156}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 72, 'win_rate': 0.3472, 'profit_factor': np.float64(1.0526), 'expectancy_pips': 24.0922, 'sharpe': 0.022, 'max_drawdown_pips': 8980.22, 'total_pnl_pips': 1734.64, 'avg_bars_held': 3.78, 'payoff_ratio': 1.979, 'recovery_factor': 0.1932, 'tp_count': 25, 'sl_count': 47, 'timeout_count': 0, 'pnl_std': 1093.3077, 'pnl_mean': 24.0922}, 'LOW_VOLATILITY': {'n_trades': 8, 'win_rate': 0.25, 'profit_factor': np.float64(0.9109), 'expectancy_pips': -25.2237, 'sharpe': -0.0372, 'max_drawdown_pips': 2265.39, 'total_pnl_pips': -201.79, 'avg_bars_held': 3.25, 'payoff_ratio': 2.7328, 'recovery_factor': -0.0891, 'tp_count': 2, 'sl_count': 6, 'timeout_count': 0, 'pnl_std': 678.3304, 'pnl_mean': -25.2237}, 'MEAN_REVERTING': {'n_trades': 6, 'win_rate': 0.3333, 'profit_factor': np.float64(1.6608), 'expectancy_pips': 335.5833, 'sharpe': 0.1933, 'max_drawdown_pips': 2570.12, 'total_pnl_pips': 2013.5, 'avg_bars_held': 5.67, 'payoff_ratio': 3.3216, 'recovery_factor': 0.7834, 'tp_count': 2, 'sl_count': 4, 'timeout_count': 0, 'pnl_std': 1736.3239, 'pnl_mean': 335.5833}, 'TRENDING': {'n_trades': 163, 'win_rate': 0.2577, 'profit_factor': np.float64(0.7209), 'expectancy_pips': -136.7742, 'sharpe': -0.1403, 'max_drawdown_pips': 24033.58, 'total_pnl_pips': -22294.2, 'avg_bars_held': 4.07, 'payoff_ratio': 2.0769, 'recovery_factor': -0.9276, 'tp_count': 42, 'sl_count': 121, 'timeout_count': 0, 'pnl_std': 975.0258, 'pnl_mean': -136.7742}}}"
EURUSD,EUR/USD,forex,MR_EMA_Dist,mean_reversion,MR entry when price > 1.5 ATR from EMA50,1.2410,0.0920,404.2000,546,0.3773,2.2000,1.0980,0.0420,372.5000,714,0.3431,0.7700,OOS_PASS,-0.1153,0.7618,ROBUST,0.9920,1244.1000,592.3000,TRENDING,0.4835,0.0788,0.3095,0.1282,"{'test': {'HIGH_VOLATILITY': {'n_trades': 169, 'win_rate': 0.426, 'profit_factor': np.float64(1.5758), 'expectancy_pips': 5.6662, 'sharpe': 0.1976, 'max_drawdown_pips': 216.68, 'total_pnl_pips': 957.59, 'avg_bars_held': 5.86, 'payoff_ratio': 2.123, 'recovery_factor': 4.4194, 'tp_count': 72, 'sl_count': 97, 'timeout_count': 0, 'pnl_std': 28.6745, 'pnl_mean': 5.6662}, 'LOW_VOLATILITY': {'n_trades': 70, 'win_rate': 0.3, 'profit_factor': np.float64(0.9194), 'expectancy_pips': -0.5473, 'sharpe': -0.0355, 'max_drawdown_pips': 145.19, 'total_pnl_pips': -38.31, 'avg_bars_held': 2.06, 'payoff_ratio': 2.1453, 'recovery_factor': -0.2639, 'tp_count': 21, 'sl_count': 49, 'timeout_count': 0, 'pnl_std': 15.43, 'pnl_mean': -0.5473}, 'MEAN_REVERTING': {'n_trades': 43, 'win_rate': 0.3488, 'profit_factor': np.float64(1.0603), 'expectancy_pips': 0.5056, 'sharpe': 0.0266, 'max_drawdown_pips': 74.08, 'total_pnl_pips': 21.74, 'avg_bars_held': 5.51, 'payoff_ratio': 1.9792, 'recovery_factor': 0.2935, 'tp_count': 15, 'sl_count': 28, 'timeout_count': 0, 'pnl_std': 19.0118, 'pnl_mean': 0.5056}, 'TRENDING': {'n_trades': 264, 'win_rate': 0.3712, 'profit_factor': np.float64(1.1053), 'expectancy_pips': 0.9942, 'sharpe': 0.0434, 'max_drawdown_pips': 342.45, 'total_pnl_pips': 262.47, 'avg_bars_held': 5.88, 'payoff_ratio': 1.8722, 'recovery_factor': 0.7664, 'tp_count': 98, 'sl_count': 165, 'timeout_count': 1, 'pnl_std': 22.9152, 'pnl_mean': 0.9942}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 167, 'win_rate': 0.3353, 'profit_factor': np.float64(1.0833), 'expectancy_pips': 0.7724, 'sharpe': 0.0353, 'max_drawdown_pips': 218.27, 'total_pnl_pips': 128.99, 'avg_bars_held': 6.77, 'payoff_ratio': 2.1472, 'recovery_factor': 0.591, 'tp_count': 55, 'sl_count': 110, 'timeout_count': 2, 'pnl_std': 21.8589, 'pnl_mean': 0.7724}, 'LOW_VOLATILITY': {'n_trades': 63, 'win_rate': 0.3175, 'profit_factor': np.float64(0.9362), 'expectancy_pips': -0.4017, 'sharpe': -0.0297, 'max_drawdown_pips': 104.04, 'total_pnl_pips': -25.31, 'avg_bars_held': 2.59, 'payoff_ratio': 2.0129, 'recovery_factor': -0.2433, 'tp_count': 20, 'sl_count': 43, 'timeout_count': 0, 'pnl_std': 13.5255, 'pnl_mean': -0.4017}, 'MEAN_REVERTING': {'n_trades': 99, 'win_rate': 0.2929, 'profit_factor': np.float64(0.8801), 'expectancy_pips': -0.9512, 'sharpe': -0.0572, 'max_drawdown_pips': 289.51, 'total_pnl_pips': -94.17, 'avg_bars_held': 4.12, 'payoff_ratio': 2.1244, 'recovery_factor': -0.3253, 'tp_count': 29, 'sl_count': 70, 'timeout_count': 0, 'pnl_std': 16.619, 'pnl_mean': -0.9512}, 'TRENDING': {'n_trades': 385, 'win_rate': 0.3636, 'profit_factor': np.float64(1.1878), 'expectancy_pips': 1.4022, 'sharpe': 0.0771, 'max_drawdown_pips': 142.74, 'total_pnl_pips': 539.85, 'avg_bars_held': 4.9, 'payoff_ratio': 2.0786, 'recovery_factor': 3.7821, 'tp_count': 140, 'sl_count': 245, 'timeout_count': 0, 'pnl_std': 18.1906, 'pnl_mean': 1.4022}}}"
IBOV,Ibovespa,index,VOL_Range_Bkout,volatility,Enter in bias direction after ATR compression (< 0.7x mean),2.6590,0.4280,1070.3000,5,0.6000,355.0700,3.9580,0.5510,687.6000,7,0.5714,595.3100,PASS,0.4888,0.7473,ROBUST,0.8500,1832.3000,1725.5000,LOW_VOLATILITY,0.0000,0.0000,0.2000,0.8000,"{'test': {'HIGH_VOLATILITY': {'n_trades': 1, 'win_rate': 1.0, 'profit_factor': np.float64(1057589999999.9998), 'expectancy_pips': 1057.59, 'sharpe': 1057589999999.9999, 'max_drawdown_pips': 0.0, 'total_pnl_pips': 1057.59, 'avg_bars_held': 6.0, 'payoff_ratio': 1057589999999.9999, 'recovery_factor': inf, 'tp_count': 1, 'sl_count': 0, 'timeout_count': 0, 'pnl_std': 0.0, 'pnl_mean': 1057.59}, 'LOW_VOLATILITY': {'n_trades': 4, 'win_rate': 0.5, 'profit_factor': np.float64(1.6706), 'expectancy_pips': 179.4375, 'sharpe': 0.2124, 'max_drawdown_pips': 1070.35, 'total_pnl_pips': 717.75, 'avg_bars_held': 4.25, 'payoff_ratio': 1.6706, 'recovery_factor': 0.6706, 'tp_count': 2, 'sl_count': 2, 'timeout_count': 0, 'pnl_std': 844.6112, 'pnl_mean': 179.4375}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 1, 'win_rate': 1.0, 'profit_factor': np.float64(1722390000000.0), 'expectancy_pips': 1722.39, 'sharpe': 1722390000000.0, 'max_drawdown_pips': 0.0, 'total_pnl_pips': 1722.39, 'avg_bars_held': 6.0, 'payoff_ratio': 1722390000000.0, 'recovery_factor': inf, 'tp_count': 1, 'sl_count': 0, 'timeout_count': 0, 'pnl_std': 0.0, 'pnl_mean': 1722.39}, 'LOW_VOLATILITY': {'n_trades': 6, 'win_rate': 0.5, 'profit_factor': np.float64(2.7356), 'expectancy_pips': 407.4667, 'sharpe': 0.3881, 'max_drawdown_pips': 687.58, 'total_pnl_pips': 2444.8, 'avg_bars_held': 2.67, 'payoff_ratio': 2.7356, 'recovery_factor': 3.5557, 'tp_count': 3, 'sl_count': 3, 'timeout_count': 0, 'pnl_std': 1050.0304, 'pnl_mean': 407.4667}}}"
EURUSD,EUR/USD,forex,MR_BB_Stretch,mean_reversion,MR entry when price > 2.0 ATR from EMA50,1.2410,0.0920,494.8000,453,0.3775,2.2200,1.0790,0.0340,272.1000,583,0.3465,0.6300,OOS_PASS,-0.1305,0.7148,ROBUST,0.9780,1041.1000,539.0000,TRENDING,0.5166,0.0751,0.2826,0.1258,"{'test': {'HIGH_VOLATILITY': {'n_trades': 128, 'win_rate': 0.4297, 'profit_factor': np.float64(1.5943), 'expectancy_pips': 5.7843, 'sharpe': 0.2007, 'max_drawdown_pips': 236.11, 'total_pnl_pips': 740.39, 'avg_bars_held': 5.74, 'payoff_ratio': 2.1161, 'recovery_factor': 3.1358, 'tp_count': 55, 'sl_count': 73, 'timeout_count': 0, 'pnl_std': 28.8221, 'pnl_mean': 5.7843}, 'LOW_VOLATILITY': {'n_trades': 57, 'win_rate': 0.2982, 'profit_factor': np.float64(0.9793), 'expectancy_pips': -0.1409, 'sharpe': -0.0087, 'max_drawdown_pips': 141.58, 'total_pnl_pips': -8.03, 'avg_bars_held': 2.18, 'payoff_ratio': 2.3043, 'recovery_factor': -0.0567, 'tp_count': 17, 'sl_count': 40, 'timeout_count': 0, 'pnl_std': 16.2257, 'pnl_mean': -0.1409}, 'MEAN_REVERTING': {'n_trades': 34, 'win_rate': 0.3824, 'profit_factor': np.float64(1.2893), 'expectancy_pips': 2.2256, 'sharpe': 0.1141, 'max_drawdown_pips': 61.14, 'total_pnl_pips': 75.67, 'avg_bars_held': 5.59, 'payoff_ratio': 2.0827, 'recovery_factor': 1.2377, 'tp_count': 13, 'sl_count': 21, 'timeout_count': 0, 'pnl_std': 19.5073, 'pnl_mean': 2.2256}, 'TRENDING': {'n_trades': 234, 'win_rate': 0.3675, 'profit_factor': np.float64(1.0864), 'expectancy_pips': 0.8386, 'sharpe': 0.0359, 'max_drawdown_pips': 324.18, 'total_pnl_pips': 196.23, 'avg_bars_held': 5.4, 'payoff_ratio': 1.8696, 'recovery_factor': 0.6053, 'tp_count': 86, 'sl_count': 148, 'timeout_count': 0, 'pnl_std': 23.3689, 'pnl_mean': 0.8386}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 136, 'win_rate': 0.3015, 'profit_factor': np.float64(0.9628), 'expectancy_pips': -0.3674, 'sharpe': -0.0166, 'max_drawdown_pips': 209.39, 'total_pnl_pips': -49.96, 'avg_bars_held': 6.18, 'payoff_ratio': 2.2308, 'recovery_factor': -0.2386, 'tp_count': 40, 'sl_count': 94, 'timeout_count': 2, 'pnl_std': 22.1209, 'pnl_mean': -0.3674}, 'LOW_VOLATILITY': {'n_trades': 55, 'win_rate': 0.3636, 'profit_factor': np.float64(1.086), 'expectancy_pips': 0.5145, 'sharpe': 0.0376, 'max_drawdown_pips': 54.22, 'total_pnl_pips': 28.3, 'avg_bars_held': 2.49, 'payoff_ratio': 1.9005, 'recovery_factor': 0.5219, 'tp_count': 20, 'sl_count': 35, 'timeout_count': 0, 'pnl_std': 13.682, 'pnl_mean': 0.5145}, 'MEAN_REVERTING': {'n_trades': 80, 'win_rate': 0.275, 'profit_factor': np.float64(0.8424), 'expectancy_pips': -1.2687, 'sharpe': -0.0759, 'max_drawdown_pips': 237.85, 'total_pnl_pips': -101.5, 'avg_bars_held': 4.24, 'payoff_ratio': 2.2209, 'recovery_factor': -0.4267, 'tp_count': 22, 'sl_count': 58, 'timeout_count': 0, 'pnl_std': 16.716, 'pnl_mean': -1.2687}, 'TRENDING': {'n_trades': 312, 'win_rate': 0.3814, 'profit_factor': np.float64(1.2123), 'expectancy_pips': 1.5633, 'sharpe': 0.0874, 'max_drawdown_pips': 128.88, 'total_pnl_pips': 487.74, 'avg_bars_held': 4.96, 'payoff_ratio': 1.9661, 'recovery_factor': 3.7845, 'tp_count': 119, 'sl_count': 192, 'timeout_count': 1, 'pnl_std': 17.8962, 'pnl_mean': 1.5633}}}"
IBOV,Ibovespa,index,MR_BB_Stretch,mean_reversion,MR entry when price > 2.0 ATR from EMA50,1.2410,0.0970,6121.9000,142,0.3873,80.9000,0.8240,-0.0820,21503.0000,227,0.2819,-83.3100,DEGRADED,-0.3364,0.6976,MODERATE,0.8620,11457.8000,13877.0000,TRENDING,0.5211,0.0563,0.3944,0.0282,"{'test': {'HIGH_VOLATILITY': {'n_trades': 56, 'win_rate': 0.4107, 'profit_factor': np.float64(1.4333), 'expectancy_pips': 143.3575, 'sharpe': 0.1557, 'max_drawdown_pips': 5492.42, 'total_pnl_pips': 8028.02, 'avg_bars_held': 5.41, 'payoff_ratio': 2.0565, 'recovery_factor': 1.4617, 'tp_count': 23, 'sl_count': 33, 'timeout_count': 0, 'pnl_std': 920.4903, 'pnl_mean': 143.3575}, 'LOW_VOLATILITY': {'n_trades': 4, 'win_rate': 0.5, 'profit_factor': np.float64(3.2056), 'expectancy_pips': 425.925, 'sharpe': 0.4203, 'max_drawdown_pips': 340.75, 'total_pnl_pips': 1703.7, 'avg_bars_held': 8.25, 'payoff_ratio': 3.2056, 'recovery_factor': 4.9999, 'tp_count': 2, 'sl_count': 2, 'timeout_count': 0, 'pnl_std': 1013.3482, 'pnl_mean': 425.925}, 'MEAN_REVERTING': {'n_trades': 8, 'win_rate': 0.25, 'profit_factor': np.float64(0.5015), 'expectancy_pips': -203.0112, 'sharpe': -0.3198, 'max_drawdown_pips': 1247.75, 'total_pnl_pips': -1624.09, 'avg_bars_held': 3.88, 'payoff_ratio': 1.5046, 'recovery_factor': -1.3016, 'tp_count': 2, 'sl_count': 6, 'timeout_count': 0, 'pnl_std': 634.7716, 'pnl_mean': -203.0112}, 'TRENDING': {'n_trades': 74, 'win_rate': 0.3784, 'profit_factor': np.float64(1.1346), 'expectancy_pips': 45.6738, 'sharpe': 0.059, 'max_drawdown_pips': 7817.04, 'total_pnl_pips': 3379.86, 'avg_bars_held': 4.39, 'payoff_ratio': 1.864, 'recovery_factor': 0.4324, 'tp_count': 28, 'sl_count': 46, 'timeout_count': 0, 'pnl_std': 774.5036, 'pnl_mean': 45.6738}}, 'oos': {'HIGH_VOLATILITY': {'n_trades': 65, 'win_rate': 0.3385, 'profit_factor': np.float64(0.9902), 'expectancy_pips': -4.5669, 'sharpe': -0.0042, 'max_drawdown_pips': 8008.06, 'total_pnl_pips': -296.85, 'avg_bars_held': 3.69, 'payoff_ratio': 1.9355, 'recovery_factor': -0.0371, 'tp_count': 22, 'sl_count': 43, 'timeout_count': 0, 'pnl_std': 1090.9087, 'pnl_mean': -4.5669}, 'LOW_VOLATILITY': {'n_trades': 9, 'win_rate': 0.2222, 'profit_factor': np.float64(0.7692), 'expectancy_pips': -68.8133, 'sharpe': -0.1062, 'max_drawdown_pips': 2682.92, 'total_pnl_pips': -619.32, 'avg_bars_held': 3.44, 'payoff_ratio': 2.6921, 'recovery_factor': -0.2308, 'tp_count': 2, 'sl_count': 7, 'timeout_count': 0, 'pnl_std': 647.8549, 'pnl_mean': -68.8133}, 'MEAN_REVERTING': {'n_trades': 7, 'win_rate': 0.2857, 'profit_factor': np.float64(1.4509), 'expectancy_pips': 224.6557, 'sharpe': 0.1394, 'max_drawdown_pips': 3047.03, 'total_pnl_pips': 1572.59, 'avg_bars_held': 5.14, 'payoff_ratio': 3.6272, 'recovery_factor': 0.5161, 'tp_count': 2, 'sl_count': 5, 'timeout_count': 0, 'pnl_std': 1611.9817, 'pnl_mean': 224.6557}, 'TRENDING': {'n_trades': 146, 'win_rate': 0.2603, 'profit_factor': np.float64(0.7227), 'expectancy_pips': -134.0184, 'sharpe': -0.1392, 'max_drawdown_pips': 20957.22, 'total_pnl_pips': -19566.69, 'avg_bars_held': 3.99, 'payoff_ratio': 2.0541, 'recovery_factor': -0.9336, 'tp_count': 38, 'sl_count': 108, 'timeout_count': 0, 'pnl_std': 962.6392, 'pnl_mean': -134.0184}}}"
